lead_id,pricing_page_visits_decayed,demo_page_visits_decayed,case_study_views_decayed,roi_calculator_uses_decayed,blog_views_decayed,careers_page_visits_decayed,high_intent_touch_count,visited_pricing_or_demo,pages_per_session,visited_last_7_days,is_bot_suspect,email_opens_decayed,email_clicks_decayed,open_rate,click_to_open_rate,content_engagement_decayed,is_unsubscribed,is_hard_bounced,trial_depth_score,is_engaged_trial,industry_tier,lead_source_tier,tech_stack_score,seniority_rank,is_decision_maker,company_size_score,log_annual_revenue,is_smb_fit,dm_x_pricing_or_demo,senior_x_trial,smb_fit_x_intent,cross_channel_engaged,good_source_x_content
L00736,0.0,0.0,0.0,0.8666666666666667,4.333333333333334,0.0,0,0,9.0,1,0,1.2666666666666666,0.0,0.286,0.0,1.9,1,0,13,0,3,2,1,3,1,4,5.355642433167306,1,0,0,0,0,1
L00737,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,1,0,4,4.446174454497633,1,0,0,0,0,0
L00738,0.5,0.5,0.0,0.5,1.5,0.5,2,1,6.0,0,0,0.0,0.0,0.579,0.364,0.0,0,0,13,1,3,1,2,3,1,2,9.398685417747696,0,1,1,0,0,0
L00739,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998,0.09999999999999998,2,1,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,23,1,1,3,0,4,1,4,5.4608612957333165,1,1,1,1,0,0
L00740,0.0,0.0,0.0,0.0,0.7333333333333334,0.7333333333333334,0,0,2.0,0,0,0.0,0.0,0.176,0.0,0.0,0,0,0,0,1,2,2,3,1,3,6.8628625100914,1,0,0,0,0,0
L00741,1.6,0.0,0.8,0.0,2.4000000000000004,0.0,1,1,8.0,1,0,7.466666666666667,1.8666666666666667,0.421,0.25,2.8,0,0,0,0,1,3,1,4,1,2,7.997528618983043,0,1,0,0,1,1
L00742,0.0,0.0,0.0,1.2,3.0,0.0,0,0,4.0,0,0,4.166666666666667,0.0,0.385,0.0,0.0,0,0,0,0,1,1,1,4,0,4,5.266826699456666,1,0,0,0,0,0
L00743,0.0,0.0,0.0,0.0,1.4666666666666668,0.7333333333333334,0,0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,17,1,1,3,2,4,1,2,8.225395996784979,0,0,1,0,0,0
L00744,0.0,0.4,0.8,0.0,1.6,0.4,1,1,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,1,3,1,3,7.555748177534973,1,1,0,1,0,1
L00745,0.8666666666666667,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,1,1,9.0,1,0,1.5,0.5,0.333,0.333,1.5,0,0,0,0,1,3,0,1,0,0,11.867300065145823,0,0,0,0,1,1
L00746,0.0,0.7333333333333334,0.0,0.0,2.2,0.0,1,1,20.0,0,1,0.23333333333333328,0.0,0.143,0.0,1.6333333333333329,0,0,0,0,3,3,1,1,0,3,6.840011626895618,1,0,0,1,1,1
L00747,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10.0,0,0,3.7333333333333334,0.5333333333333333,0.5,0.143,1.0666666666666667,0,0,0,0,1,0,0,1,0,2,7.5455482994100045,0,0,0,0,1,0
L00748,0.0,0.0,0.0,0.30000000000000004,1.2000000000000002,0.30000000000000004,0,0,4.0,0,0,0.6,0.0,0.2,0.0,1.2,0,0,0,0,1,2,1,3,1,2,7.5455482994100045,0,0,0,0,0,1
L00749,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0,0,11.0,1,0,1.5333333333333332,0.0,0.133,0.0,0.0,0,0,0,0,3,1,2,1,0,4,5.365976015021851,1,0,0,0,0,0
L00750,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,3,2,4,1,2,9.148113842790975,0,0,0,0,0,1
L00751,0.5666666666666667,0.5666666666666667,1.1333333333333333,0.0,1.1333333333333333,1.1333333333333333,2,1,2.0,0,0,1.6,0.0,0.286,0.0,6.4,0,0,0,0,2,2,1,1,0,0,13.080640560598818,0,0,0,0,1,1
L00752,0.0,0.0,0.0,0.43333333333333335,2.166666666666667,0.0,0,0,11.0,0,0,1.2666666666666666,0.0,0.4,0.0,1.2666666666666666,0,0,14,1,1,2,0,2,0,2,8.835486909733406,0,0,0,0,0,1
L00753,1.6666666666666667,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,2.0,1,0,2.4000000000000004,0.0,0.75,0.0,0.0,0,0,0,0,2,2,2,1,0,2,7.5455482994100045,0,0,0,0,1,0
L00754,0.0,0.0,0.0,0.0,0.7333333333333334,0.7333333333333334,0,0,3.0,0,0,2.9,0.0,0.273,0.0,0.0,0,0,0,0,1,3,1,2,0,1,10.57138871740645,0,0,0,0,0,0
L00755,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996,0.5999999999999999,0.0,1,1,3.0,0,0,3.8666666666666667,0.0,0.211,0.0,1.9333333333333333,0,0,0,0,2,3,2,1,0,3,7.5455482994100045,1,0,0,1,1,1
L00756,0.8,0.8,0.8,0.0,2.4000000000000004,0.0,2,1,8.0,1,0,0.0,0.0,0.167,1.0,0.0,0,0,0,0,1,2,1,4,1,3,7.405434871078112,1,1,0,1,0,0
L00757,0.0,0.0,0.0,0.0,3.7333333333333334,0.9333333333333333,0,0,10.0,1,0,2.0,0.0,0.111,0.0,0.0,0,0,19,1,2,1,2,2,0,2,9.021755239886255,0,0,0,0,0,0
L00758,0.0,0.7666666666666666,0.7666666666666666,0.0,3.833333333333333,0.0,1,1,9.0,1,0,0.9666666666666667,0.0,0.2,0.0,2.9,0,0,15,1,1,2,2,4,1,3,6.72106418967024,1,1,1,1,1,1
L00759,0.0,0.0,1.9333333333333333,0.0,2.9,0.0,0,0,5.0,1,0,2.3,0.0,0.2,0.0,1.5333333333333332,0,0,0,0,3,0,1,1,0,1,11.014563512619437,0,0,0,0,0,0
L00760,0.4,0.0,0.4,0.0,2.0,0.8,1,1,3.0,0,0,0.9,0.0,0.167,0.0,2.7,0,0,0,0,1,3,1,4,0,1,9.745815680581893,0,0,0,0,1,1
L00761,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,3.7333333333333334,0.9333333333333333,2,1,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,3,1,0,1,3,7.3147525460683775,1,1,0,1,0,1
L00762,0.0,0.0,0.8333333333333334,0.0,1.6666666666666667,0.0,0,0,11.0,1,0,2.9,0.0,0.176,0.0,0.0,0,0,0,0,1,2,2,3,1,3,6.154858094016418,1,0,0,0,0,0
L00763,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6.0,0,0,6.766666666666667,0.0,0.467,0.0,4.833333333333333,1,0,0,0,1,3,2,3,1,2,7.910774014366116,0,1,0,0,1,1
L00764,0.0,0.6333333333333333,0.0,0.0,1.9,0.6333333333333333,1,1,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,1,1,0,3,7.315018769031681,1,0,0,1,0,0
L00765,0.0,0.0,0.8333333333333334,0.8333333333333334,1.6666666666666667,0.8333333333333334,0,0,9.0,1,0,0.43333333333333335,0.0,0.167,0.0,2.166666666666667,0,0,0,0,2,2,1,0,0,2,7.5455482994100045,0,0,0,0,0,1
L00766,0.0,0.0,0.6333333333333333,0.6333333333333333,1.9,0.6333333333333333,0,0,4.0,0,0,5.8,2.9,0.316,0.5,2.9,0,0,0,0,2,3,2,4,1,3,6.36492285908106,1,0,0,0,0,1
L00767,0.0,0.0,0.9,0.0,1.8,1.8,0,0,10.0,1,0,2.2666666666666666,0.0,0.333,0.0,0.0,0,0,0,0,1,1,2,4,1,2,9.187276432377631,0,0,0,0,0,0
L00768,0.0,0.0,0.0,0.0,1.0,0.0,0,0,11.0,1,0,1.2666666666666666,0.0,0.222,0.0,0.0,0,0,10,1,3,2,1,0,0,4,3.044522437723423,1,0,0,0,0,0
L00769,0.0,0.0,0.5666666666666667,0.0,2.2666666666666666,0.5666666666666667,0,0,4.0,0,0,1.0666666666666667,0.0,0.25,0.0,1.0666666666666667,0,0,13,1,1,1,0,0,1,2,8.348585172750042,0,0,0,0,0,0
L00770,0.0,0.4,0.0,0.0,1.6,0.0,1,1,11.0,0,0,0.7666666666666666,0.7666666666666666,0.067,1.0,0.0,0,0,0,0,3,3,2,1,1,3,6.717320902077632,1,1,0,1,1,0
L00771,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,24,1,2,2,0,1,1,2,8.367323335772454,0,0,0,0,0,0
L00772,0.0,0.2666666666666667,0.0,0.0,0.5333333333333334,0.2666666666666667,1,1,2.0,0,0,1.1333333333333333,0.0,1.0,0.0,1.1333333333333333,0,0,30,0,3,3,0,4,1,4,4.069026754237811,1,1,0,1,1,1
L00773,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,0,0,1.6666666666666667,0.0,0.667,0.0,0.0,0,0,0,0,2,2,1,0,0,2,8.915485973107973,0,0,0,0,0,0
L00774,0.0,0.0,0.0,0.0,0.0,0.0,2,1,5.0,0,0,8.4,2.8,0.474,0.333,6.533333333333333,0,0,26,1,1,2,2,3,1,1,11.18566645592513,0,1,1,0,1,1
L00775,0.33333333333333337,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,1,1,7.0,0,0,1.6,0.0,0.2,0.0,3.2,0,0,0,0,1,2,1,1,1,3,6.341945346883387,1,1,0,1,1,1
L00776,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3.0,0,0,3.033333333333333,0.0,0.5,0.0,3.9000000000000004,1,0,0,0,2,2,2,3,1,4,5.639777144680289,1,1,0,1,1,1
L00777,0.0,0.9333333333333333,0.9333333333333333,0.4666666666666667,0.4666666666666667,0.0,1,1,8.0,0,0,3.833333333333333,0.7666666666666666,0.263,0.2,2.3,0,0,0,0,1,2,1,3,1,4,3.756538102587751,1,1,0,1,1,1
L00778,0.0,1.8666666666666667,0.0,0.0,1.8666666666666667,0.9333333333333333,1,1,6.0,1,0,1.7333333333333334,0.8666666666666667,0.182,0.5,1.7333333333333334,0,0,44,1,1,0,2,4,1,2,9.442649788114686,0,1,1,0,1,0
L00779,2.7,0.0,0.9,0.9,2.7,1.8,1,1,11.0,1,0,0.9000000000000001,0.30000000000000004,0.5,0.333,2.1000000000000005,0,0,0,0,1,1,1,3,0,2,9.128609573612296,0,0,0,0,1,0
L00780,0.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,3.8666666666666667,0.9666666666666667,1,1,7.0,1,0,0.9999999999999998,0.33333333333333326,0.316,0.333,0.0,0,0,0,0,2,2,2,4,1,3,6.960157957775185,1,1,0,1,1,0
L00781,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,0,0,2.4000000000000004,0.0,0.214,0.0,0.0,0,0,0,0,1,2,1,4,1,3,7.48386289744073,1,0,0,0,0,0
L00782,0.4666666666666667,0.0,0.0,0.0,1.8666666666666667,0.0,1,1,7.0,0,0,3.3333333333333335,0.8333333333333334,0.5,0.25,2.5,0,0,0,0,1,3,1,2,0,3,7.5455482994100045,1,0,0,1,1,1
L00783,0.23333333333333328,0.46666666666666656,0.23333333333333328,0.0,0.6999999999999998,0.0,2,1,11.0,0,0,0.6333333333333333,0.0,0.5,0.0,3.8,0,0,21,1,1,3,1,2,0,2,8.58322434801903,0,0,0,0,1,1
L00784,0.0,0.0,0.8,0.0,3.2,0.8,0,0,9.0,1,0,3.0,0.0,0.167,0.0,6.0,0,0,0,0,1,2,0,3,0,3,7.371426400154664,1,0,0,0,0,1
L00785,0.0,0.0,0.0,0.0,2.8,0.0,0,0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,3,1,3,1,0,11.782486081165539,0,0,0,0,0,0
L00786,1.0,0.0,0.0,1.0,3.0,2.0,1,1,5.0,1,0,0.8,0.4,0.667,0.5,0.0,0,0,20,1,3,3,1,1,0,4,7.5455482994100045,1,0,0,1,1,0
L00787,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.0,0,0,0.8,0.0,0.5,0.0,4.0,0,0,33,1,2,3,1,3,1,2,9.564154226900348,0,0,1,0,0,1
L00788,0.0,0.0,0.0,0.0,0.19999999999999996,0.06666666666666665,0,0,20.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0,17,1,1,3,2,1,1,3,7.5455482994100045,1,0,0,0,0,0
L00789,0.0,0.0,0.0,0.0,0.46666666666666656,0.23333333333333328,0,0,10.0,0,0,8.0,1.0,0.444,0.125,7.0,0,0,0,0,1,0,1,1,0,3,7.0136456542395695,1,0,0,0,0,0
L00790,0.0,1.0,0.0,0.0,3.0,1.0,1,1,5.0,1,0,1.7999999999999998,0.0,0.273,0.0,0.0,0,0,0,0,1,1,2,0,0,2,9.290130740122471,0,0,0,0,1,0
L00791,0.0,0.9333333333333333,0.0,0.0,2.8,0.9333333333333333,1,1,2.0,1,0,2.7,0.0,0.333,0.0,2.7,1,0,13,1,2,3,1,3,1,2,9.542029760420961,0,1,1,0,1,1
L00792,0.0,0.0,0.8,0.8,3.2,1.6,0,0,4.0,1,0,1.5333333333333332,0.0,0.25,0.0,1.5333333333333332,0,0,0,0,2,1,2,0,1,0,12.72241164268264,0,0,0,0,0,0
L00793,0.0,0.0,0.8666666666666667,0.8666666666666667,1.7333333333333334,1.7333333333333334,0,0,2.0,1,0,1.6666666666666667,0.0,0.25,0.0,1.6666666666666667,0,0,34,1,1,1,0,3,0,4,5.619313318029751,1,0,1,0,0,0
L00794,0.19999999999999996,0.09999999999999998,0.19999999999999996,0.0,0.29999999999999993,0.19999999999999996,2,1,8.0,0,0,1.8666666666666667,0.0,0.4,0.0,0.0,0,0,0,0,2,3,1,0,1,4,4.581901559048737,1,1,0,1,1,0
L00795,0.0,0.0,0.9,0.0,4.5,0.9,0,0,2.0,1,0,5.866666666666667,0.7333333333333334,0.615,0.125,2.2,1,0,0,0,2,3,1,2,0,2,7.874739125171811,0,0,0,0,0,1
L00796,0.6333333333333333,0.6333333333333333,1.2666666666666666,0.6333333333333333,3.8,0.0,2,1,5.0,0,0,4.6,1.5333333333333332,0.857,0.333,7.666666666666666,0,0,0,0,3,3,2,0,1,2,9.270550790375166,0,1,0,0,1,1
L00797,0.6,0.0,0.0,0.0,1.2,0.6,1,1,2.0,0,0,1.9,0.0,0.6,0.0,2.533333333333333,0,0,0,0,1,1,1,4,1,3,6.982027523356725,1,1,0,1,1,0
L00798,0.0,0.0,0.0,0.0,1.4666666666666668,0.0,0,0,3.0,0,0,1.8,0.0,0.154,0.0,2.7,0,0,0,0,2,0,2,4,1,4,5.495527535835742,1,0,0,0,0,0
L00799,0.8666666666666667,0.0,0.8666666666666667,0.0,2.6,0.0,1,1,2.0,1,0,2.8,0.0,0.188,0.0,1.8666666666666667,0,0,0,0,1,2,2,1,0,4,7.5455482994100045,1,0,0,1,1,1
L00800,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,0,0,1.3333333333333335,0.0,0.286,0.0,3.0000000000000004,0,0,26,1,3,3,1,1,0,1,10.206916243673287,0,0,0,0,0,1
